time ~/seamc castle-20.tif OUT-castle-20.tif -143
0.000000 sec this iteration (1100)
0.000000 sec this iteration (1099)
0.000000 sec this iteration (1098)
0.000000 sec this iteration (1097)
0.000000 sec this iteration (1096)
0.000000 sec this iteration (1095)
0.000000 sec this iteration (1094)
0.000000 sec this iteration (1093)
0.000000 sec this iteration (1092)
1.000000 sec this iteration (1091)
0.000000 sec this iteration (1090)
0.000000 sec this iteration (1089)
0.000000 sec this iteration (1088)
0.000000 sec this iteration (1087)
0.000000 sec this iteration (1086)
0.000000 sec this iteration (1085)
0.000000 sec this iteration (1084)
0.000000 sec this iteration (1083)
0.000000 sec this iteration (1082)
0.000000 sec this iteration (1081)
1.000000 sec this iteration (1080)
0.000000 sec this iteration (1079)
0.000000 sec this iteration (1078)
0.000000 sec this iteration (1077)
0.000000 sec this iteration (1076)
0.000000 sec this iteration (1075)
0.000000 sec this iteration (1074)
0.000000 sec this iteration (1073)
0.000000 sec this iteration (1072)
0.000000 sec this iteration (1071)
0.000000 sec this iteration (1070)
1.000000 sec this iteration (1069)
0.000000 sec this iteration (1068)
0.000000 sec this iteration (1067)
0.000000 sec this iteration (1066)
0.000000 sec this iteration (1065)
0.000000 sec this iteration (1064)
0.000000 sec this iteration (1063)
0.000000 sec this iteration (1062)
0.000000 sec this iteration (1061)
0.000000 sec this iteration (1060)
0.000000 sec this iteration (1059)
0.000000 sec this iteration (1058)
1.000000 sec this iteration (1057)
0.000000 sec this iteration (1056)
0.000000 sec this iteration (1055)
0.000000 sec this iteration (1054)
0.000000 sec this iteration (1053)
0.000000 sec this iteration (1052)
0.000000 sec this iteration (1051)
0.000000 sec this iteration (1050)
0.000000 sec this iteration (1049)
0.000000 sec this iteration (1048)
0.000000 sec this iteration (1047)
1.000000 sec this iteration (1046)
0.000000 sec this iteration (1045)
0.000000 sec this iteration (1044)
0.000000 sec this iteration (1043)
0.000000 sec this iteration (1042)
0.000000 sec this iteration (1041)
0.000000 sec this iteration (1040)
0.000000 sec this iteration (1039)
0.000000 sec this iteration (1038)
0.000000 sec this iteration (1037)
0.000000 sec this iteration (1036)
1.000000 sec this iteration (1035)
0.000000 sec this iteration (1034)
0.000000 sec this iteration (1033)
0.000000 sec this iteration (1032)
0.000000 sec this iteration (1031)
0.000000 sec this iteration (1030)
0.000000 sec this iteration (1029)
0.000000 sec this iteration (1028)
0.000000 sec this iteration (1027)
0.000000 sec this iteration (1026)
0.000000 sec this iteration (1025)
0.000000 sec this iteration (1024)
1.000000 sec this iteration (1023)
0.000000 sec this iteration (1022)
0.000000 sec this iteration (1021)
0.000000 sec this iteration (1020)
0.000000 sec this iteration (1019)
0.000000 sec this iteration (1018)
0.000000 sec this iteration (1017)
0.000000 sec this iteration (1016)
0.000000 sec this iteration (1015)
0.000000 sec this iteration (1014)
0.000000 sec this iteration (1013)
1.000000 sec this iteration (1012)
0.000000 sec this iteration (1011)
0.000000 sec this iteration (1010)
0.000000 sec this iteration (1009)
0.000000 sec this iteration (1008)
0.000000 sec this iteration (1007)
0.000000 sec this iteration (1006)
0.000000 sec this iteration (1005)
0.000000 sec this iteration (1004)
0.000000 sec this iteration (1003)
0.000000 sec this iteration (1002)
0.000000 sec this iteration (1001)
1.000000 sec this iteration (1000)
0.000000 sec this iteration (999)
0.000000 sec this iteration (998)
0.000000 sec this iteration (997)
0.000000 sec this iteration (996)
0.000000 sec this iteration (995)
0.000000 sec this iteration (994)
0.000000 sec this iteration (993)
0.000000 sec this iteration (992)
0.000000 sec this iteration (991)
0.000000 sec this iteration (990)
0.000000 sec this iteration (989)
1.000000 sec this iteration (988)
0.000000 sec this iteration (987)
0.000000 sec this iteration (986)
0.000000 sec this iteration (985)
0.000000 sec this iteration (984)
0.000000 sec this iteration (983)
0.000000 sec this iteration (982)
0.000000 sec this iteration (981)
0.000000 sec this iteration (980)
0.000000 sec this iteration (979)
0.000000 sec this iteration (978)
1.000000 sec this iteration (977)
0.000000 sec this iteration (976)
0.000000 sec this iteration (975)
0.000000 sec this iteration (974)
0.000000 sec this iteration (973)
0.000000 sec this iteration (972)
0.000000 sec this iteration (971)
0.000000 sec this iteration (970)
0.000000 sec this iteration (969)
0.000000 sec this iteration (968)
0.000000 sec this iteration (967)
0.000000 sec this iteration (966)
1.000000 sec this iteration (965)
0.000000 sec this iteration (964)
0.000000 sec this iteration (963)
0.000000 sec this iteration (962)
0.000000 sec this iteration (961)
0.000000 sec this iteration (960)
0.000000 sec this iteration (959)
0.000000 sec this iteration (958)
0.000000 sec this iteration (957)
0.000000 sec this iteration (956)
0.000000 sec this iteration (955)
0.000000 sec this iteration (954)
1.000000 sec this iteration (953)
0.000000 sec this iteration (952)
0.000000 sec this iteration (951)
0.000000 sec this iteration (950)
0.000000 sec this iteration (949)
0.000000 sec this iteration (948)
0.000000 sec this iteration (947)
0.000000 sec this iteration (946)
0.000000 sec this iteration (945)
0.000000 sec this iteration (944)
0.000000 sec this iteration (943)
0.000000 sec this iteration (942)
0.000000 sec this iteration (941)
1.000000 sec this iteration (940)
0.000000 sec this iteration (939)
0.000000 sec this iteration (938)
0.000000 sec this iteration (937)
0.000000 sec this iteration (936)
0.000000 sec this iteration (935)
0.000000 sec this iteration (934)
0.000000 sec this iteration (933)
0.000000 sec this iteration (932)
0.000000 sec this iteration (931)
0.000000 sec this iteration (930)
0.000000 sec this iteration (929)
1.000000 sec this iteration (928)
0.000000 sec this iteration (927)
0.000000 sec this iteration (926)
0.000000 sec this iteration (925)
0.000000 sec this iteration (924)
0.000000 sec this iteration (923)
0.000000 sec this iteration (922)
0.000000 sec this iteration (921)
0.000000 sec this iteration (920)
0.000000 sec this iteration (919)
0.000000 sec this iteration (918)
0.000000 sec this iteration (917)
0.000000 sec this iteration (916)
1.000000 sec this iteration (915)
0.000000 sec this iteration (914)
0.000000 sec this iteration (913)
0.000000 sec this iteration (912)
0.000000 sec this iteration (911)
0.000000 sec this iteration (910)
0.000000 sec this iteration (909)
0.000000 sec this iteration (908)
0.000000 sec this iteration (907)
0.000000 sec this iteration (906)
0.000000 sec this iteration (905)
0.000000 sec this iteration (904)
1.000000 sec this iteration (903)
0.000000 sec this iteration (902)
0.000000 sec this iteration (901)
0.000000 sec this iteration (900)
0.000000 sec this iteration (899)
0.000000 sec this iteration (898)
0.000000 sec this iteration (897)
0.000000 sec this iteration (896)
0.000000 sec this iteration (895)
0.000000 sec this iteration (894)
0.000000 sec this iteration (893)
0.000000 sec this iteration (892)
0.000000 sec this iteration (891)
1.000000 sec this iteration (890)
0.000000 sec this iteration (889)
0.000000 sec this iteration (888)
0.000000 sec this iteration (887)
0.000000 sec this iteration (886)
0.000000 sec this iteration (885)
0.000000 sec this iteration (884)
0.000000 sec this iteration (883)
0.000000 sec this iteration (882)
0.000000 sec this iteration (881)
0.000000 sec this iteration (880)
0.000000 sec this iteration (879)
0.000000 sec this iteration (878)
0.000000 sec this iteration (877)
1.000000 sec this iteration (876)
0.000000 sec this iteration (875)
0.000000 sec this iteration (874)
0.000000 sec this iteration (873)
0.000000 sec this iteration (872)
0.000000 sec this iteration (871)
0.000000 sec this iteration (870)
0.000000 sec this iteration (869)
0.000000 sec this iteration (868)
0.000000 sec this iteration (867)
0.000000 sec this iteration (866)
0.000000 sec this iteration (865)
0.000000 sec this iteration (864)
1.000000 sec this iteration (863)
0.000000 sec this iteration (862)
0.000000 sec this iteration (861)
0.000000 sec this iteration (860)
0.000000 sec this iteration (859)
0.000000 sec this iteration (858)
0.000000 sec this iteration (857)
0.000000 sec this iteration (856)
0.000000 sec this iteration (855)
0.000000 sec this iteration (854)
0.000000 sec this iteration (853)
0.000000 sec this iteration (852)
0.000000 sec this iteration (851)
1.000000 sec this iteration (850)
0.000000 sec this iteration (849)
0.000000 sec this iteration (848)
0.000000 sec this iteration (847)
0.000000 sec this iteration (846)
0.000000 sec this iteration (845)
0.000000 sec this iteration (844)
0.000000 sec this iteration (843)
0.000000 sec this iteration (842)
0.000000 sec this iteration (841)
0.000000 sec this iteration (840)
0.000000 sec this iteration (839)
0.000000 sec this iteration (838)
0.000000 sec this iteration (837)
1.000000 sec this iteration (836)
0.000000 sec this iteration (835)
0.000000 sec this iteration (834)
0.000000 sec this iteration (833)
0.000000 sec this iteration (832)
0.000000 sec this iteration (831)
0.000000 sec this iteration (830)
0.000000 sec this iteration (829)
0.000000 sec this iteration (828)
0.000000 sec this iteration (827)
0.000000 sec this iteration (826)
0.000000 sec this iteration (825)
0.000000 sec this iteration (824)
0.000000 sec this iteration (823)
1.000000 sec this iteration (822)
0.000000 sec this iteration (821)
0.000000 sec this iteration (820)
0.000000 sec this iteration (819)
0.000000 sec this iteration (818)
0.000000 sec this iteration (817)
0.000000 sec this iteration (816)
0.000000 sec this iteration (815)
0.000000 sec this iteration (814)
0.000000 sec this iteration (813)
0.000000 sec this iteration (812)
0.000000 sec this iteration (811)
0.000000 sec this iteration (810)
0.000000 sec this iteration (809)
1.000000 sec this iteration (808)
0.000000 sec this iteration (807)
0.000000 sec this iteration (806)
0.000000 sec this iteration (805)
0.000000 sec this iteration (804)
0.000000 sec this iteration (803)
0.000000 sec this iteration (802)
0.000000 sec this iteration (801)
0.000000 sec this iteration (800)
0.000000 sec this iteration (799)
0.000000 sec this iteration (798)
0.000000 sec this iteration (797)
0.000000 sec this iteration (796)
0.000000 sec this iteration (795)
0.000000 sec this iteration (794)
1.000000 sec this iteration (793)
0.000000 sec this iteration (792)
0.000000 sec this iteration (791)
0.000000 sec this iteration (790)
0.000000 sec this iteration (789)
0.000000 sec this iteration (788)
0.000000 sec this iteration (787)
0.000000 sec this iteration (786)
0.000000 sec this iteration (785)
0.000000 sec this iteration (784)
0.000000 sec this iteration (783)
0.000000 sec this iteration (782)
0.000000 sec this iteration (781)
0.000000 sec this iteration (780)
1.000000 sec this iteration (779)
0.000000 sec this iteration (778)
0.000000 sec this iteration (777)
0.000000 sec this iteration (776)
0.000000 sec this iteration (775)
0.000000 sec this iteration (774)
0.000000 sec this iteration (773)
0.000000 sec this iteration (772)
0.000000 sec this iteration (771)
0.000000 sec this iteration (770)
0.000000 sec this iteration (769)
0.000000 sec this iteration (768)
0.000000 sec this iteration (767)
0.000000 sec this iteration (766)
0.000000 sec this iteration (765)
1.000000 sec this iteration (764)
0.000000 sec this iteration (763)
0.000000 sec this iteration (762)
0.000000 sec this iteration (761)
0.000000 sec this iteration (760)
0.000000 sec this iteration (759)
0.000000 sec this iteration (758)
0.000000 sec this iteration (757)
0.000000 sec this iteration (756)
0.000000 sec this iteration (755)
0.000000 sec this iteration (754)
0.000000 sec this iteration (753)
0.000000 sec this iteration (752)
0.000000 sec this iteration (751)
0.000000 sec this iteration (750)
1.000000 sec this iteration (749)
0.000000 sec this iteration (748)
0.000000 sec this iteration (747)
0.000000 sec this iteration (746)
0.000000 sec this iteration (745)
0.000000 sec this iteration (744)
0.000000 sec this iteration (743)
0.000000 sec this iteration (742)
0.000000 sec this iteration (741)
0.000000 sec this iteration (740)
0.000000 sec this iteration (739)
0.000000 sec this iteration (738)
0.000000 sec this iteration (737)
0.000000 sec this iteration (736)
0.000000 sec this iteration (735)
0.000000 sec this iteration (734)
1.000000 sec this iteration (733)
0.000000 sec this iteration (732)
0.000000 sec this iteration (731)
0.000000 sec this iteration (730)
0.000000 sec this iteration (729)
0.000000 sec this iteration (728)
0.000000 sec this iteration (727)
0.000000 sec this iteration (726)
0.000000 sec this iteration (725)
0.000000 sec this iteration (724)
0.000000 sec this iteration (723)
0.000000 sec this iteration (722)
0.000000 sec this iteration (721)
0.000000 sec this iteration (720)
0.000000 sec this iteration (719)
0.000000 sec this iteration (718)
1.000000 sec this iteration (717)
0.000000 sec this iteration (716)
0.000000 sec this iteration (715)
0.000000 sec this iteration (714)
0.000000 sec this iteration (713)
0.000000 sec this iteration (712)
0.000000 sec this iteration (711)
0.000000 sec this iteration (710)
0.000000 sec this iteration (709)
0.000000 sec this iteration (708)
0.000000 sec this iteration (707)
0.000000 sec this iteration (706)
0.000000 sec this iteration (705)
0.000000 sec this iteration (704)
0.000000 sec this iteration (703)
0.000000 sec this iteration (702)
1.000000 sec this iteration (701)
0.000000 sec this iteration (700)
0.000000 sec this iteration (699)
0.000000 sec this iteration (698)
0.000000 sec this iteration (697)
0.000000 sec this iteration (696)
0.000000 sec this iteration (695)
0.000000 sec this iteration (694)
0.000000 sec this iteration (693)
0.000000 sec this iteration (692)
0.000000 sec this iteration (691)
0.000000 sec this iteration (690)
0.000000 sec this iteration (689)
0.000000 sec this iteration (688)
0.000000 sec this iteration (687)
0.000000 sec this iteration (686)
1.000000 sec this iteration (685)
0.000000 sec this iteration (684)
0.000000 sec this iteration (683)
0.000000 sec this iteration (682)
0.000000 sec this iteration (681)
0.000000 sec this iteration (680)
0.000000 sec this iteration (679)
0.000000 sec this iteration (678)
0.000000 sec this iteration (677)
0.000000 sec this iteration (676)
0.000000 sec this iteration (675)
0.000000 sec this iteration (674)
0.000000 sec this iteration (673)
0.000000 sec this iteration (672)
0.000000 sec this iteration (671)
0.000000 sec this iteration (670)
0.000000 sec this iteration (669)
1.000000 sec this iteration (668)
0.000000 sec this iteration (667)
0.000000 sec this iteration (666)
0.000000 sec this iteration (665)
0.000000 sec this iteration (664)
0.000000 sec this iteration (663)
0.000000 sec this iteration (662)
0.000000 sec this iteration (661)
0.000000 sec this iteration (660)
0.000000 sec this iteration (659)
0.000000 sec this iteration (658)
0.000000 sec this iteration (657)
0.000000 sec this iteration (656)
0.000000 sec this iteration (655)
0.000000 sec this iteration (654)
0.000000 sec this iteration (653)
0.000000 sec this iteration (652)
0.000000 sec this iteration (651)
1.000000 sec this iteration (650)
0.000000 sec this iteration (649)
0.000000 sec this iteration (648)
0.000000 sec this iteration (647)
0.000000 sec this iteration (646)
0.000000 sec this iteration (645)
0.000000 sec this iteration (644)
0.000000 sec this iteration (643)
0.000000 sec this iteration (642)
0.000000 sec this iteration (641)
0.000000 sec this iteration (640)
0.000000 sec this iteration (639)
0.000000 sec this iteration (638)
0.000000 sec this iteration (637)
0.000000 sec this iteration (636)
0.000000 sec this iteration (635)
0.000000 sec this iteration (634)
1.000000 sec this iteration (633)
0.000000 sec this iteration (632)
0.000000 sec this iteration (631)
0.000000 sec this iteration (630)
0.000000 sec this iteration (629)
0.000000 sec this iteration (628)
0.000000 sec this iteration (627)
0.000000 sec this iteration (626)
0.000000 sec this iteration (625)
0.000000 sec this iteration (624)
0.000000 sec this iteration (623)
0.000000 sec this iteration (622)
0.000000 sec this iteration (621)
0.000000 sec this iteration (620)
0.000000 sec this iteration (619)
0.000000 sec this iteration (618)
0.000000 sec this iteration (617)
0.000000 sec this iteration (616)
0.000000 sec this iteration (615)
1.000000 sec this iteration (614)
0.000000 sec this iteration (613)
0.000000 sec this iteration (612)
0.000000 sec this iteration (611)
0.000000 sec this iteration (610)
0.000000 sec this iteration (609)
0.000000 sec this iteration (608)
0.000000 sec this iteration (607)
0.000000 sec this iteration (606)
0.000000 sec this iteration (605)
0.000000 sec this iteration (604)
0.000000 sec this iteration (603)
0.000000 sec this iteration (602)
0.000000 sec this iteration (601)
0.000000 sec this iteration (600)
0.000000 sec this iteration (599)
0.000000 sec this iteration (598)
0.000000 sec this iteration (597)
0.000000 sec this iteration (596)
1.000000 sec this iteration (595)
0.000000 sec this iteration (594)
0.000000 sec this iteration (593)
0.000000 sec this iteration (592)
0.000000 sec this iteration (591)
0.000000 sec this iteration (590)
0.000000 sec this iteration (589)
0.000000 sec this iteration (588)
0.000000 sec this iteration (587)
0.000000 sec this iteration (586)
0.000000 sec this iteration (585)
0.000000 sec this iteration (584)
0.000000 sec this iteration (583)
0.000000 sec this iteration (582)
0.000000 sec this iteration (581)
0.000000 sec this iteration (580)
0.000000 sec this iteration (579)
0.000000 sec this iteration (578)
0.000000 sec this iteration (577)
1.000000 sec this iteration (576)
0.000000 sec this iteration (575)
0.000000 sec this iteration (574)
0.000000 sec this iteration (573)
0.000000 sec this iteration (572)
castle-80.tif -> OUT-castle-80.tif (-571 x 0)
(w x h) IN: 1142 x 774  OUT: 571 x 774

real	0m42.171s
user	0m42.103s
sys	0m0.052s
