time ~/seamc castle-10.tif OUT-castle-10.tif -71
0.000000 sec this iteration (281)
0.000000 sec this iteration (280)
0.000000 sec this iteration (279)
0.000000 sec this iteration (278)
0.000000 sec this iteration (277)
0.000000 sec this iteration (276)
0.000000 sec this iteration (275)
0.000000 sec this iteration (274)
0.000000 sec this iteration (273)
0.000000 sec this iteration (272)
0.000000 sec this iteration (271)
0.000000 sec this iteration (270)
0.000000 sec this iteration (269)
0.000000 sec this iteration (268)
0.000000 sec this iteration (267)
0.000000 sec this iteration (266)
0.000000 sec this iteration (265)
0.000000 sec this iteration (264)
0.000000 sec this iteration (263)
0.000000 sec this iteration (262)
0.000000 sec this iteration (261)
0.000000 sec this iteration (260)
0.000000 sec this iteration (259)
0.000000 sec this iteration (258)
0.000000 sec this iteration (257)
0.000000 sec this iteration (256)
0.000000 sec this iteration (255)
0.000000 sec this iteration (254)
0.000000 sec this iteration (253)
0.000000 sec this iteration (252)
0.000000 sec this iteration (251)
0.000000 sec this iteration (250)
0.000000 sec this iteration (249)
0.000000 sec this iteration (248)
0.000000 sec this iteration (247)
0.000000 sec this iteration (246)
0.000000 sec this iteration (245)
0.000000 sec this iteration (244)
0.000000 sec this iteration (243)
0.000000 sec this iteration (242)
0.000000 sec this iteration (241)
0.000000 sec this iteration (240)
0.000000 sec this iteration (239)
0.000000 sec this iteration (238)
0.000000 sec this iteration (237)
0.000000 sec this iteration (236)
0.000000 sec this iteration (235)
0.000000 sec this iteration (234)
0.000000 sec this iteration (233)
0.000000 sec this iteration (232)
0.000000 sec this iteration (231)
0.000000 sec this iteration (230)
0.000000 sec this iteration (229)
0.000000 sec this iteration (228)
0.000000 sec this iteration (227)
0.000000 sec this iteration (226)
0.000000 sec this iteration (225)
0.000000 sec this iteration (224)
0.000000 sec this iteration (223)
0.000000 sec this iteration (222)
0.000000 sec this iteration (221)
0.000000 sec this iteration (220)
0.000000 sec this iteration (219)
0.000000 sec this iteration (218)
0.000000 sec this iteration (217)
0.000000 sec this iteration (216)
0.000000 sec this iteration (215)
castle-30.tif -> OUT-castle-30.tif (-214 x 0)
(w x h) IN: 428 x 290  OUT: 214 x 290

real	0m1.408s
user	0m1.400s
sys	0m0.008s
time ~/seamc castle-40.tif OUT-castle-40.tif -285
0.000000 sec this iteration (571)
0.000000 sec this iteration (570)
0.000000 sec this iteration (569)
0.000000 sec this iteration (568)
0.000000 sec this iteration (567)
0.000000 sec this iteration (566)
0.000000 sec this iteration (565)
0.000000 sec this iteration (564)
0.000000 sec this iteration (563)
0.000000 sec this iteration (562)
0.000000 sec this iteration (561)
0.000000 sec this iteration (560)
0.000000 sec this iteration (559)
0.000000 sec this iteration (558)
0.000000 sec this iteration (557)
